基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费
002717,红塔红土盛隆灵活配置A,HTHTSLLHPZA,混合型,15.9418,1.9373,2.2328,17.7522,11.9384,25.8657,39.5823,41.1077,,,1,2020-08-14,1.4102,1.2493,0,0.10%,100,1,1.00%,0.10%
161819,银华中证内地资源指数分级,YHZZNDZYZSFJ,股票指数,-0.2462,-4.8780,-4.1666,17.7167,1.4707,6.2268,-3.0329,-25.4117,-27.3597,,1,2020-08-14,0.8970,0.1116,1,0.12%,100,1,1.20%,0.12%
004740,中欧瑞丰灵活配置混合C,ZORFLHPZHHC,混合型,25.8446,-0.5943,2.9602,17.7121,23.0518,39.5077,83.0902,65.0916,,,1,2020-08-14,1.1207,0.6647,1,0.00%,100,0,,
006785,东方量化多策略混合,DFLHDCLHH,混合型,16.9632,0.7407,-2.6413,17.6963,18.4503,29.1422,,,,,1,2020-08-14,1.1832,1.3795,1,0.15%,100,1,1.50%,0.15%
005126,银河量化稳进混合,YHLHWJHH,混合型,14.2908,-1.3511,-2.2269,17.6960,16.7865,28.9158,41.9088,,,,1,2020-08-14,1.2996,1.2071,1,0.15%,100,1,1.50%,0.15%
006196,华夏中证央企ETF联接A,HXZZYQETFLJA,联接基金,8.9102,-0.2846,0.2862,17.6896,14.7009,14.8604,,,,,1,2020-08-14,1.1563,0.9957,1,0.12%,100,1,1.20%,0.12%
005053,银河量化价值混合,YHLHJZHH,混合型,15.5474,0.6089,-0.3017,17.6787,15.2787,30.3956,46.1111,,,,1,2020-08-14,1.2887,1.4724,0,0.15%,100,1,1.50%,0.15%
006483,广发可转债债券C,GFKZZZQC,债券型,21.8168,-3.0095,-0.6605,17.6763,17.6367,31.1979,,,,,1,2020-08-14,1.3987,1.0694,1,0.00%,100,0,,
000646,华润元大量化优选混合A,HRYDLHYXHHA,混合型,11.9849,2.4763,2.5195,17.6656,15.2088,29.8307,15.1542,17.4758,-5.5318,,1,2020-08-14,1.4567,1.0124,1,0.15%,100,1,1.50%,0.15%
007713,华富科技动能混合,HFKJDNHH,混合型,33.3336,-2.8053,-10.6416,17.6637,16.2821,,,,,,1,2020-08-14,1.2923,1.2616,1,0.15%,100,1,1.50%,0.15%
001318,东方新策略灵活配置混合A,DFXCLLHPZHHA,混合型,18.3928,0.4595,1.1484,17.6533,17.8004,25.3892,27.2793,14.8822,22.4912,,1,2020-08-14,1.2243,0.2785,1,0.12%,100,1,1.20%,0.12%
002718,红塔红土盛隆灵活配置C,HTHTSLLHPZC,混合型,15.7145,1.9288,2.2030,17.6515,11.7497,25.4977,37.8272,40.8997,,,1,2020-08-14,1.4057,1.2460,0,0.00%,100,0,,
161033,富国中证智能汽车(LOF),FGZZZNQCLOF,股票指数,38.1452,-0.1748,-5.6718,17.6511,24.4009,88.8644,112.2677,63.1429,,,1,2020-08-14,1.7130,2.0858,1,0.12%,100,1,1.20%,0.12%
005576,华泰柏瑞新金融地产混合,HTBRXJRDCHH,混合型,-0.4095,3.6502,-1.8855,17.6446,8.9068,17.2501,25.9626,,,,1,2020-08-14,1.1188,1.6075,1,0.15%,100,1,1.50%,0.15%
001648,工银新价值灵活配置混合,GYXJZLHPZHH,混合型,21.8258,0.4325,2.7434,17.6292,20.8117,31.1864,28.5714,15.5224,,,1,2020-08-14,1.1610,0.6938,1,0.15%,100,1,1.50%,0.15%
007779,银华尊和养老2030混合(FOF),YHZHYL2030HHFOF,混合-FOF,22.9231,-4.5156,1.4741,17.6263,20.2849,,,,,,3,2020-08-12,1.2666,-1.6386,1,0.08%,100,1,0.80%,0.08%
519021,国泰金鼎价值混合,GTJDJZHH,混合型,29.8157,-0.2574,-2.1465,17.6024,21.0937,51.3672,64.5435,44.5895,28.1937,,1,2020-08-14,0.7750,1.4398,1,0.15%,100,1,1.50%,0.15%
006197,华夏中证央企ETF联接C,HXZZYQETFLJC,联接基金,8.7043,-0.2947,0.2528,17.5953,14.5275,14.5161,,,,,1,2020-08-14,1.1502,0.9922,1,0.00%,100,0,,
007138,鹏扬元合量化大盘C,PYYHLHDPC,股票型,11.7888,1.2691,-2.2256,17.5822,15.1920,17.5822,,,,,1,2020-08-14,1.1730,1.7081,1,0.00%,100,0,,
008253,华宝致远混合(QDII)A,HBZYHHQDIIA,QDII,17.4529,-3.7748,-4.4850,17.5819,16.3850,,,,,,1,2020-08-13,1.1777,0.0595,1,0.15%,100,1,1.50%,0.15%
233008,大摩消费领航混合,DMXFLHHH,混合型,24.5244,0.3735,-1.5997,17.5570,24.5092,44.0401,41.8194,12.4807,-38.8453,,1,2020-08-14,1.0211,2.3454,1,0.15%,100,1,1.50%,0.15%
001899,东海社会安全,DHSHAQ,股票指数,23.0882,-1.5294,-1.0638,17.5562,12.50,37.4384,30.3738,8.8427,,,1,2020-08-14,0.8370,1.5777,1,0.12%,1000,1,1.20%,0.12%
004966,泓德致远混合C,HDZYHHC,混合型,27.3369,0.2867,0.8650,17.5391,20.1553,43.4629,64.2193,,,,1,2020-08-14,1.7491,1.3325,1,0.00%,100,0,,
006878,天治量化核心精选混合C,TZLHHXJXHHC,混合型,19.5546,-0.6290,-3.4967,17.5103,20.0559,35.0364,,,,,1,2020-08-14,1.3744,1.2748,1,0.00%,100,0,,
673120,西部利得新富混合,XBLDXFHH,混合型,32.0851,-0.8307,3.5357,17.4868,22.3010,38.5714,49.3744,54.4279,,,1,2020-08-14,1.5520,0.7792,1,0.12%,100,1,1.20%,0.12%
690008,民生中证内地资源主题指数,MSZZNDZYZTZS,股票指数,-0.4630,-5.0074,-4.1605,17.4863,1.2559,6.0855,-2.2727,-23.6686,-22.6619,,1,2020-08-14,0.6450,0.1553,1,0.12%,100,1,1.20%,0.12%
006877,天治量化核心精选混合A,TZLHHXJXHHA,混合型,19.5961,-0.6237,-3.5318,17.4756,20.0682,35.1783,,,,,1,2020-08-14,1.3384,1.2788,1,0.15%,100,1,1.50%,0.15%
005228,添富港股通专注成长,TFGGTZZCZ,混合型,25.0964,-2.6026,-0.7345,17.4695,18.3698,36.0268,16.4851,,,,1,2020-08-14,0.9730,0.8290,1,0.15%,100,1,1.50%,0.15%
006081,海富通电子传媒股票A,HFTDZCMGPA,股票型,52.7595,-1.4337,-10.8877,17.4658,20.3376,83.9389,,,,,1,2020-08-14,2.1313,1.6696,1,0.15%,100,1,1.50%,0.15%
008254,华宝致远混合(QDII)C,HBZYHHQDIIC,QDII,17.1605,-3.7853,-4.5207,17.4652,16.1179,,,,,,1,2020-08-13,1.1743,0.0511,1,0.00%,100,0,,
040005,华安宏利混合,HAHLHH,混合型,18.6448,0.7831,-1.6232,17.4633,22.9658,34.7770,84.7578,85.0805,52.5872,,1,2020-08-14,6.3577,2.0776,1,0.15%,100,1,1.50%,0.15%
004674,富国新机遇灵活配置混合A,FGXJYLHPZHHA,混合型,21.6290,-1.3626,3.2060,17.4615,18.0937,26.9450,47.9664,,,,1,2020-08-14,1.4261,1.4946,1,0.15%,100,1,1.50%,0.15%
001042,华夏领先股票,HXLXGP,股票型,27.7228,-3.4913,-4.6798,17.4507,18.5299,44.9438,48.8462,7.6495,-10.5202,,1,2020-08-14,0.7740,1.9763,1,0.15%,100,1,1.50%,0.15%
007827,华润元大量化优选混合C,HRYDLHYXHHC,混合型,11.4398,2.4577,2.4504,17.4379,14.7639,,,,,,1,2020-08-14,1.4466,1.0054,1,0.00%,100,0,,
009140,永赢竞争力精选混合,YYJZLJXHH,混合型,,-2.7309,-2.3349,17.4225,,,,,,,1,2020-08-14,1.1754,1.1880,1,0.15%,100,1,1.50%,0.15%
006438,博时央调ETF联接A,BSYTETFLJA,联接基金,8.6235,-0.2787,0.3330,17.4118,14.4199,14.1689,,,,,1,2020-08-14,1.1450,0.9789,1,0.12%,100,1,1.20%,0.12%
002281,建信裕利灵活配置混合,JXYLLHPZHH,混合型,30.7658,-1.8596,-4.1584,17.3920,14.3328,41.7202,65.2786,41.6926,,,1,2020-08-14,1.4566,0.9495,1,0.15%,100,1,1.50%,0.15%
006926,长城量化精选股票,CCLHJXGP,股票型,21.8113,2.5439,-0.2290,17.3853,26.8577,40.9898,,,,,1,2020-08-14,1.3504,1.3586,1,0.15%,100,1,1.50%,0.15%
001730,兴银大健康,XYDJK,混合型,37.6048,-2.1295,-6.5094,17.3647,24.0821,61.6034,38.2671,27.1018,,,1,2020-08-14,1.1490,0.8780,0,0.15%,100,1,1.50%,0.15%
008697,交银养老2035三年(FOF),JYYL2035SNFOF,混合-FOF,,-2.0215,3.5156,17.3341,,,,,,,3,2020-08-12,1.1778,-0.9503,1,0.10%,100,1,1.00%,0.10%
001573,南方互联网+灵活配置混合,NFHLWLHPZHH,混合型,49.0793,-4.0582,-3.06,17.3333,18.9928,84.7773,93.0625,,,,1,2020-08-14,1.5840,0.8917,1,0.15%,100,1,1.50%,0.15%
004675,富国新机遇灵活配置混合C,FGXJYLHPZHHC,混合型,21.2595,-1.3726,3.1684,17.3219,17.8055,26.3334,28.5943,,,,1,2020-08-14,1.2862,1.4914,1,0.00%,100,0,,
006439,博时央调ETF联接C,BSYTETFLJC,联接基金,8.3524,-0.2802,0.3082,17.3018,14.2084,13.7181,,,,,1,2020-08-14,1.1390,0.9841,1,0.00%,100,0,,
001225,中邮趋势精选灵活配置混合,ZYQSJXLHPZHH,混合型,31.8637,-1.6442,-8.6111,17.2906,7.1661,42.4242,34.5603,6.4725,-20.6273,,1,2020-08-14,0.6580,1.7002,1,0.15%,100,1,1.50%,0.15%
000942,广发信息技术联接A,GFXXJSLJA,联接基金,30.8221,-1.1719,-6.7536,17.2899,14.5798,58.5566,62.2652,39.8233,5.0421,,1,2020-08-14,1.4083,1.6383,1,0.12%,10,1,1.20%,0.12%
004008,中融鑫思路混合A,ZRXSLHHA,混合型,19.0959,0.0888,1.0696,17.2710,19.2891,25.0943,26.5355,26.1809,,,1,2020-08-14,1.6914,0.6666,1,0.15%,100,1,1.50%,0.15%
002330,兴业聚宝灵活配置混合,XYJBLHPZHH,混合型,18.23,1.3619,3.5785,17.2543,18.1406,37.7093,54.7525,47.4528,,,1,2020-08-14,1.5630,0.6439,1,0.00%,100,0,,
004009,中融鑫思路混合C,ZRXSLHHC,混合型,18.9512,0.0907,1.0620,17.2414,19.1566,24.8907,25.8972,23.9414,,,1,2020-08-14,1.6558,0.6688,1,0.00%,100,0,,
005557,广发海外多元配置人民币,GFHWDYPZRMB,QDII,12.9302,-0.4322,0.3722,17.2410,11.3158,20.6043,7.3078,,,,1,2020-08-13,1.1057,-0.0271,1,0.15%,100,1,1.50%,0.15%
008114,天弘中证红利低波动100A,THZZHLDBD100A,股票指数,5.6538,2.1143,-0.5360,17.2356,14.9424,,,,,,1,2020-08-14,1.0577,0.4368,1,0.10%,100,1,1.00%,0.10%
006080,海富通电子传媒股票C,HFTDZCMGPC,股票型,52.0163,-1.4513,-10.9488,17.2309,19.8597,82.9238,,,,,1,2020-08-14,2.0846,1.6680,1,0.00%,100,0,,
002974,广发信息技术联接C,GFXXJSLJC,联接基金,30.6658,-1.1724,-6.7693,17.2237,14.4716,58.1667,61.6007,38.9988,,,1,2020-08-14,1.3993,1.6342,1,0.00%,10,0,,
620004,金元顺安价值增长混合,JYSAJZZZHH,混合型,19.0539,-3.7194,-5.2301,17.2057,15.2672,33.4315,46.3651,8.3732,-34.0131,,1,2020-08-14,0.9060,1.2291,1,0.15%,100,1,1.50%,0.15%
006102,浙商丰利增强债券,ZSFLZQZQ,债券型,15.7257,1.1036,3.9361,17.1961,18.4329,35.0752,,,,,1,2020-08-14,1.3467,1.4463,1,0.08%,100,1,0.80%,0.08%
008115,天弘中证红利低波动100C,THZZHLDBD100C,股票指数,5.5150,2.1077,-0.5462,17.1882,14.8060,,,,,,1,2020-08-14,1.0561,0.4375,1,0.00%,100,0,,
005186,长安鑫兴混合A,CAXXHHA,混合型,26.2442,-2.59,-3.7987,17.1834,19.8684,43.7714,62.4476,,,,1,2020-08-14,1.5119,1.5857,1,0.12%,100,1,1.20%,0.12%
001051,华夏上证50ETF联接A,HXSZ50ETFLJA,联接基金,9.1483,0.7063,-1.3834,17.1769,15.0959,18.3195,34.0306,30.8028,34.8227,,1,2020-08-14,1.1406,1.3596,1,0.12%,10,1,1.20%,0.12%
003175,华泰柏瑞多策略混合,HTBRDCLHH,混合型,3.5736,3.7146,-1.5229,17.1709,12.8499,19.8234,25.3108,13.5227,,,1,2020-08-14,1.3709,1.5030,1,0.15%,100,1,1.50%,0.15%
000979,景顺长城沪港深精选股票,JSCCHGSJXGP,股票型,16.1802,-0.7835,1.8275,17.1573,13.0682,24.8208,38.8833,34.9806,54.4346,,1,2020-08-14,1.3930,0.7231,1,0.15%,100,1,1.50%,0.15%
006362,凯石涵行业精选混合A,KSHHYJXHHA,混合型,11.1730,1.0045,2.0968,17.1545,15.3732,24.4767,,,,,1,2020-08-14,1.2368,1.4769,1,0.15%,100,1,1.50%,0.15%
006154,华安制造先锋混合,HAZZXFHH,混合型,31.4518,-1.5678,-10.5926,17.1395,11.3562,69.1467,,,,,1,2020-08-14,2.2916,1.5375,1,0.15%,100,1,1.50%,0.15%
004314,前海开源沪港深新硬件A,QHKYHGSXYJA,混合型,33.7875,-3.4713,-6.7350,17.1358,13.3426,66.3118,104.8760,65.6545,,,1,2020-08-14,1.7185,1.3864,1,0.15%,100,1,1.50%,0.15%
007316,交银可转债债券A,JYKZZZQA,债券型,14.1336,-2.5111,-3.9489,17.1357,12.4281,20.7316,,,,,1,2020-08-14,1.2113,1.2793,1,0.08%,100,1,0.80%,0.08%
005187,长安鑫兴混合C,CAXXHHC,混合型,26.1106,-2.5961,-3.8166,17.1273,19.7660,43.5729,61.9309,,,,1,2020-08-14,1.5045,1.5799,1,0.00%,100,0,,
163816,中银转债增强债券A,ZYZZZQZQA,债券型,22.8070,-2.7085,1.0737,17.1171,18.3868,37.3931,51.6667,43.8356,14.8507,,1,2020-08-14,2.73,0.8869,1,0.08%,100,1,0.80%,0.08%
004315,前海开源沪港深新硬件C,QHKYHGSXYJC,混合型,33.71,-3.4693,-6.7397,17.1084,13.2937,66.1556,104.4687,84.7299,,,1,2020-08-14,2.0590,1.3886,1,0.15%,100,1,1.50%,0.15%
001766,上投摩根医疗健康股票,STMGYLJKGP,股票型,58.9762,-3.0782,-0.2201,17.0971,40.72,87.0462,131.3265,177.4786,,,1,2020-08-14,2.2670,0.5768,1,0.15%,100,1,1.50%,0.15%
007484,信达澳银核心科技混合,XDAYHXKJHH,混合型,48.9157,-2.0466,-4.8521,17.0913,23.2373,73.74,,,,,1,2020-08-14,1.7374,1.4718,1,0.15%,100,1,1.50%,0.15%
000755,富安达新兴成长混合,FADXXCZHH,混合型,29.1809,-3.9389,-7.6997,17.0415,6.9454,54.2124,79.3965,19.4180,26.2379,,1,2020-08-14,1.6291,1.4573,1,0.15%,100,1,1.50%,0.15%
163817,中银转债增强债券B,ZYZZZQZQB,债券型,22.5267,-2.6927,1.0341,17.0364,18.19,36.8967,50.5708,42.3637,12.8315,,1,2020-08-14,2.6380,0.9181,1,0.00%,100,0,,
006013,易方达鑫转招利混合A,YFDXZZLHHA,混合型,18.1232,0.1892,-3.1493,17.0309,11.6228,39.6212,,,,,1,2020-08-14,1.43,0.4566,1,0.10%,100,1,1.00%,0.10%
005955,易方达鑫转添利混合A,YFDXZTLHHA,混合型,26.6831,1.9751,2.4873,17.0272,14.8213,50.7746,69.35,,,,1,2020-08-14,1.6935,0.6478,1,0.10%,100,1,1.00%,0.10%
001801,汇添富达欣混合A,HTFDXHHA,混合型,22.0791,-0.5247,1.6079,17.0194,21.0767,24.6553,29.2765,33.4826,,,1,2020-08-14,1.3270,0.6065,1,0.15%,100,1,1.50%,0.15%
007317,交银可转债债券C,JYKZZZQC,债券型,13.8582,-2.5216,-3.9806,17.0176,12.2058,20.2493,,,,,1,2020-08-14,1.2061,1.2763,1,0.00%,100,0,,
502013,长盛中证申万一带一路分级,CSZZSWYDYLFJ,股票指数,11.1207,0.3138,4.3230,17.0174,17.0174,23.6034,20.3938,2.9013,-24.8214,,1,2020-08-14,1.2790,1.0269,1,0.12%,100,1,1.20%,0.12%
004558,汇安丰裕灵活配置混合A,HAFYLHPZHHA,混合型,28.7057,-5.2003,-3.1629,17.0031,17.9289,58.0162,54.3870,44.2882,,,1,2020-08-14,1.3563,0.3032,1,0.15%,100,1,1.50%,0.15%
002424,博时文体娱乐主题混合,BSWTYLZTHH,混合型,31.8666,-2.3647,-6.0192,17.0025,18.4194,64.7163,92.7386,82.1569,,,1,2020-08-14,1.8580,1.8082,1,0.15%,100,1,1.50%,0.15%
006815,凯石涵行业精选混合C,KSHHYJXHHC,混合型,10.7575,0.9892,2.0495,16.9748,15.0364,23.6414,,,,,1,2020-08-14,1.2149,1.47,1,0.00%,100,0,,
004559,汇安丰裕灵活配置混合C,HAFYLHPZHHC,混合型,28.6339,-5.1984,-3.1713,16.9687,17.8680,58.2941,67.3080,56.0395,,,1,2020-08-14,1.4717,0.3067,1,0.00%,100,0,0.00%,0.00%
006014,易方达鑫转招利混合C,YFDXZZLHHC,混合型,17.9421,0.1831,-3.1720,16.9531,11.4899,39.2424,,,,,1,2020-08-14,1.4225,0.4519,1,0.00%,100,0,,
006267,诺德量化核心A,NDLHHXA,混合型,41.5479,-2.0317,-7.6958,16.9157,20.8950,58.0111,,,,,1,2020-08-14,1.6588,1.4495,1,0.15%,100,1,1.50%,0.15%
110001,易方达平稳增长混合,YFDPWZZHH,混合型,33.4284,-2.1893,-3.7045,16.8983,21.5703,53.3594,66.4113,62.0556,83.3088,,1,2020-08-14,4.2890,1.3229,1,0.15%,100,1,1.50%,0.15%
160505,博时主题行业混合(LOF),BSZTHYHHLOF,混合型,16.3884,-1.5175,-1.7232,16.8944,11.2951,34.7382,46.5186,42.7508,59.2568,,1,2020-08-14,1.8820,1.3463,1,0.15%,100,1,1.50%,0.15%
002165,汇添富达欣混合C,HTFDXHHC,混合型,21.7025,-0.5352,1.5612,16.8912,20.7985,24.0885,28.1551,32.1135,,,1,2020-08-14,1.3010,0.6187,1,0.00%,100,0,,
006268,诺德量化核心C,NDLHHXC,混合型,41.4609,-2.0353,-7.7086,16.8772,20.8260,57.8605,,,,,1,2020-08-14,1.6558,1.4459,1,0.00%,100,0,,
519602,海富通大中华混合(QDII),HFTDZHHHQDII,QDII,25.9289,-4.8955,-4.9523,16.8745,18.7034,49.0178,32.75,49.2971,88.5207,,1,2020-08-13,1.5930,0.8228,1,0.15%,100,1,1.50%,0.15%
000166,中海信息产业精选混合,ZHXXCYJXHH,混合型,40.9835,-2.3743,-12.4292,16.8646,17.3942,81.0705,95.0755,87.5551,90.3210,,1,2020-08-14,1.8544,1.2946,1,0.15%,100,1,1.50%,0.15%
005956,易方达鑫转添利混合C,YFDXZTLHHC,混合型,26.2092,1.9599,2.4368,16.8457,14.4832,49.7032,66.47,,,,1,2020-08-14,1.6647,0.6469,1,0.00%,100,0,,
006305,银华尊和养老2035混合(FOF),YHZHYL2035HHFOF,混合-FOF,23.9622,-4.3442,0.60,16.8430,19.2664,34.2077,,,,,3,2020-08-12,1.3916,-1.6884,1,0.08%,100,1,0.80%,0.08%
001719,工银国家战略股票,GYGJZLGP,股票型,24.8677,-1.2552,-6.9820,16.8317,18.1688,53.8175,86.6667,62.9191,,,1,2020-08-14,1.6520,0.7932,1,0.15%,100,1,1.50%,0.15%
005901,诺安汇利灵活配置混合A,NAHLLHPZHHA,混合型,17.1390,0.3960,-0.7453,16.8173,18.0516,20.0291,31.7609,,,,1,2020-08-14,1.3184,1.4154,1,0.15%,100,1,1.50%,0.15%
005844,东方人工智能主题混合,DFRGZNZTHH,混合型,24.9328,0.7486,-3.9741,16.8154,17.2624,49.0016,46.6049,,,,1,2020-08-14,1.4401,1.1732,1,0.15%,100,1,1.50%,0.15%
162207,泰达宏利效率优选混合,TDHLXLYXHH,混合型,34.0979,-1.1257,-3.8532,16.8105,30.5802,47.1372,65.1927,59.7188,41.1773,,1,2020-08-14,1.9762,1.1310,1,0.15%,100,1,1.50%,0.15%
000273,华润元大安鑫灵活配置混合A,HRYDAXLHPZHHA,混合型,17.2663,0.4133,1.6482,16.8051,17.6794,30.8339,44.7202,23.1678,35.3073,,1,2020-08-14,1.6035,1.3590,1,0.12%,100,1,1.20%,0.12%
410003,华富成长趋势混合,HFCZQSHH,混合型,55.5075,-3.0420,-9.0058,16.8009,22.8596,79.49,91.6599,101.7955,50.1292,,1,2020-08-14,1.7116,1.9781,1,0.15%,100,1,1.50%,0.15%
000432,中银优秀企业混合,ZYYXQYHH,混合型,29.2750,-0.8068,-6.9323,16.80,13.8402,50.5155,53.9881,54.9072,48.5060,,1,2020-08-14,2.3360,1.4329,1,0.15%,100,1,1.50%,0.15%
202801,南方全球精选配置,NFQQJXPZ,QDII,13.6774,-0.6601,2.8181,16.7798,9.3551,23.8002,28.6732,46.6095,38.8666,,1,2020-08-13,1.2040,0.4170,0,0.16%,100,1,1.60%,0.16%
007632,华润元大安鑫灵活配置混合C,HRYDAXLHPZHHC,混合型,17.1261,0.4148,1.6350,16.7581,17.5657,30.5443,,,,,1,2020-08-14,1.5976,1.3641,1,0.00%,100,0,,
210009,金鹰核心资源混合,JYHXZYHH,混合型,38.9336,-1.3571,-3.1556,16.7371,18.5408,75.6998,59.8380,51.5917,-16.3537,,1,2020-08-14,1.3810,1.1722,1,0.15%,100,1,1.50%,0.15%
006349,中金MSCI中国A股价值指数A,ZJMSCIZGAGJZZSA,股票指数,5.8187,0.1508,-1.9271,16.7314,11.1786,13.0610,,,,,1,2020-08-14,1.2621,0.7423,1,0.10%,100,1,1.00%,0.10%
006857,蜂巢卓睿灵活配置混合A,FCZRLHPZHHA,混合型,21.0662,-3.0728,-7.2722,16.7313,14.3774,29.0319,,,,,1,2020-08-14,1.2649,1.5413,0,0.15%,100,1,1.50%,0.15%
000041,华夏全球股票(QDII),HXQQGPQDII,QDII,16.4026,-3.9969,0.3213,16.7290,12.6240,23.1755,20.7930,28.6303,54.9628,,1,2020-08-13,1.2490,0.0801,1,0.16%,100,1,1.60%,0.16%
100061,富国中国中小盘混合,FGZGZXPHH,QDII,34.4519,-3.6859,-3.4538,16.6990,28.1450,56.7145,40.0366,51.3162,65.7411,,1,2020-08-13,2.4040,0.7544,1,0.15%,100,1,1.50%,0.15%
050201,博时价值增长贰号混合,BSJZZZEHHH,混合型,25.6990,-2.1762,-3.3777,16.6873,19.3426,45.6790,67.3759,43.9024,18.4441,,1,2020-08-14,0.9440,1.2876,1,0.20%,100,1,2.00%,0.20%
001255,长城改革红利混合,CCGGHLHH,混合型,36.2426,-3.4635,-3.5410,16.6849,22.1234,51.5524,68.4948,30.1218,16.5576,,1,2020-08-14,0.9616,1.2957,1,0.15%,100,1,1.50%,0.15%
320001,诺安平衡混合,NAPHHH,混合型,12.7777,1.2662,1.6895,16.6767,14.7955,23.6316,32.2274,34.5277,7.1383,,1,2020-08-14,1.1677,0.6378,1,0.15%,100,1,1.50%,0.15%
560006,益民核心增长混合,YMHXZZHH,混合型,18.7093,-0.6004,1.1667,16.6560,16.0612,27.8792,43.8389,34.7890,14.8172,,1,2020-08-14,1.8210,0.9424,1,0.15%,500,1,1.50%,0.15%
006350,中金MSCI中国A股价值指数C,ZJMSCIZGAGJZZSC,股票指数,5.6526,0.1433,-1.9487,16.6558,11.0336,12.7757,,,,,1,2020-08-14,1.2579,0.7368,1,0.00%,100,0,,
050001,博时价值增长混合,BSJZZZHH,混合型,25.2999,-2.3789,-3.4454,16.6498,19.0674,45.4430,67.9825,46.3694,24.7557,,1,2020-08-14,1.1490,1.4122,1,0.18%,100,1,1.80%,0.18%
004505,博时新兴消费主题混合,BSXXXFZTHH,混合型,25.7593,-1.1478,1.0324,16.6306,15.1953,46.7621,93.4412,109.4358,,,1,2020-08-14,2.1530,0.7487,1,0.15%,100,1,1.50%,0.15%
005902,诺安汇利灵活配置混合C,NAHLLHPZHHC,混合型,16.6886,0.3854,-0.7990,16.6272,17.6705,19.1480,32.8367,,,,1,2020-08-14,1.3285,1.4122,1,0.00%,100,0,,
050015,博时大中华亚太精选,BSDZHYTJX,QDII,9.6825,-3.0175,-2.2631,16.6244,10.2073,26.21,16.0369,15.9395,23.0632,,1,2020-08-13,1.3820,0.8023,1,0.16%,100,1,1.60%,0.16%
393001,中海优势精选灵活配置混合,ZHYSJXLHPZHH,混合型,12.2098,1.8735,0.6168,16.6220,16.2066,22.5351,25.3603,14.2732,-4.1851,,1,2020-08-14,1.3050,1.3199,1,0.15%,1000,1,1.50%,0.15%
006858,蜂巢卓睿灵活配置混合C,FCZRLHPZHHC,混合型,20.7567,-3.0830,-7.3086,16.6031,14.1518,28.5012,,,,,1,2020-08-14,1.2543,1.5381,0,0.00%,100,0,,
762001,国金国鑫发起A,GJGXFQA,混合型,27.4623,-0.7484,0.0098,16.5972,22.7136,43.1199,57.9726,37.7397,61.9275,,1,2020-08-14,2.0422,1.6374,1,0.15%,100,1,1.50%,0.15%
167302,方正富邦大湾区综指(LOF),FZFBDWQZZLOF,股票指数,10.0185,0.9901,-0.6145,16.5894,11.4809,,,,,,1,2020-08-14,1.1322,0.9181,1,0.10%,100,1,1.00%,0.10%
070031,嘉实全球房地产(QDII),JSQQFDCQDII,QDII,-15.0436,-0.5449,4.0849,16.5839,-17.8851,-9.9841,0.3618,8.3972,19.3371,,1,2020-08-13,1.0950,-1.1733,0,0.15%,100,1,1.50%,0.15%
519674,银河创新成长混合,YHCXCZHH,混合型,57.2031,-2.4295,-13.3918,16.5728,16.7598,122.0687,164.9404,153.3056,160.8162,,1,2020-08-14,6.3334,0.9017,1,0.15%,100,1,1.50%,0.15%
002585,建信兴利灵活配置混合,JXXLLHPZHH,混合型,16.5586,0.5278,-1.0621,16.5586,15.3262,19.3826,20.7037,24.1440,,,1,2020-08-14,1.2762,1.6406,1,0.15%,100,1,1.50%,0.15%
005569,中融智选红利股票A,ZRZXHLGPA,股票型,15.7043,-1.5246,-1.6919,16.5455,18.4862,32.6885,43.1368,,,,1,2020-08-14,1.3306,1.4718,1,0.15%,100,1,1.50%,0.15%
161907,万家中证红利指数(LOF),WJZZHLZSLOF,股票指数,8.8496,0.9146,0.6789,16.5273,13.7178,16.8653,24.0364,15.2665,8.3850,,1,2020-08-14,1.8536,0.7610,1,0.15%,100,1,1.50%,0.15%
008269,大成睿享混合A,DCRXHHA,混合型,12.79,2.2297,2.7699,16.5186,13.1862,,,,,,1,2020-08-14,1.1279,1.2568,1,0.15%,100,1,1.50%,0.15%
210008,金鹰策略配置混合,JYCLPZHH,混合型,64.9368,-4.2251,-11.7961,16.5126,29.0626,97.7737,75.6024,69.6926,31.9736,,1,2020-08-14,1.8656,2.0011,1,0.15%,100,1,1.50%,0.15%
003373,大成景禄灵活配置混合A,DCJLLHPZHHA,混合型,31.6159,-0.4322,-4.1816,16.4937,20.0622,53.0838,34.5287,27.2164,,,1,2020-08-14,1.3130,1.4291,1,0.15%,100,1,1.50%,0.15%
002564,新沃通盈灵活配置混合,XWTYLHPZHH,混合型,41.3101,-1.5216,-8.9989,16.4867,11.2027,67.1488,78.9824,50.6518,,,1,2020-08-14,1.6180,1.8892,1,0.15%,100,1,1.50%,0.15%
003374,大成景禄灵活配置混合C,DCJLLHPZHHC,混合型,31.5456,-0.4333,-4.1843,16.4784,20.0110,52.9426,34.2971,26.8203,,,1,2020-08-14,1.3098,1.4327,1,0.00%,100,0,,
