基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费,基金规模,基金经理url,成立时间,跟踪误差率,当前经理管理天数,当前回报率,经理工作年限,经理管理过的基金数量,经理平均名次,经理平均回报率,跑赢均值比例,排名在前50%比例
160643,鹏华空天军工指数(LOF),PHKTJGZSLOF,股票指数,67.0159,-3.1156,17.5737,47.7626,58.0513,74.2118,80.96300000000002,34.2464,,,1,2020-08-14,1.3869,3.446,1,0.12%,100,1.0,1.20%,0.12%,0.48亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160643.html,2017-06-13,0.16%,522,49.63,4.978082191780822,27,0.5655676313758102,-4.6148148148148165,0.4444444444444444,0.4074074074074074
502003,易方达军工分级,YFDJGFJ,股票指数,63.6778,-3.0413,15.7684,44.6514,54.2998,70.3525,84.4201,41.8871,-16.8315,,1,2020-08-14,1.3039,3.1239999999999997,1,0.10%,100,1.0,1.00%,0.10%,1.51亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_502003.html,2015-07-08,0.15%,1872,-16.32,9.706849315068494,46,0.509020735531395,-8.28326086956522,0.4130434782608696,0.4565217391304348
160630,鹏华中证国防指数分级,PHZZGFZSFJ,股票指数,62.963,-4.7178,15.0326,44.4313,56.5437,77.7236,77.1848,31.6128,-27.6963,,1,2020-08-14,1.232,3.3557,1,0.12%,100,1.0,1.20%,0.12%,65.16亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160630.html,2014-11-13,0.17%,522,51.47,4.978082191780822,27,0.5655676313758102,-4.6148148148148165,0.4444444444444444,0.4074074074074074
501019,国泰国证航天军工指数,GTGZHTJGZS,股票指数,55.1395,-3.1696,12.8438,43.5137,49.1003,65.3149,85.1614,47.178999999999995,,,1,2020-08-14,1.2678,2.8474,1,0.12%,100,1.0,1.20%,0.12%,2.36亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501019.html,2017-03-29,0.20%,1242,22.64,6.610958904109589,32,0.6245693755962182,-13.985,0.1875,0.21875
164402,前海开源中航军工,QHKYZHJG,股票指数,49.1622,-2.7110000000000003,14.8041,42.6083,49.3158,55.4671,66.3593,21.9267,-1.0549,,1,2020-08-14,0.993,3.3299,1,0.12%,100,1.0,1.20%,0.12%,6.04亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_164402.html,2015-03-30,0.16%,830,32.85,3.5013698630136987,11,0.500188712742503,-12.576363636363634,0.5454545454545454,0.5454545454545454
596,前海开源中证军工指数A,QHKYZZJGZSA,股票指数,60.4918,-3.8310000000000004,13.639000000000001,42.6074,54.5383,65.3716,78.3242,35.7836,-18.1096,,1,2020-08-14,1.9580000000000002,3.0526,1,0.12%,100,1.0,1.20%,0.12%,4.92亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_000596.html,2014-05-27,0.27%,830,46.3,3.5013698630136987,11,0.500188712742503,-12.576363636363634,0.5454545454545454,0.5454545454545454
2199,前海开源中证军工指数C,QHKYZZJGZSC,股票指数,60.1927,-3.8536,13.5381,42.5714,54.2504,64.9587,77.5802,34.8648,,,1,2020-08-14,0.998,2.9928,1,0.12%,100,1.0,1.20%,0.12%,1.21亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_002199.html,2015-11-30,0.27%,830,45.48,3.5013698630136987,11,0.500188712742503,-12.576363636363634,0.5454545454545454,0.5454545454545454
163115,申万菱信中证军工指数分级,SWLXZZJGZSFJ,股票指数,57.8996,-3.3081,15.9961,42.4768,50.7344,60.9153,74.0132,32.0575,-23.5571,,1,2020-08-14,1.137,3.1199,1,0.10%,100,1.0,1.00%,0.10%,9.25亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_163115.html,2014-07-24,0.18%,267,59.89,5.224657534246576,27,0.5142319067463517,0.6874074074074079,0.5555555555555556,0.4444444444444444
161726,招商国证生物医药指数分级,ZSGZSWYYZSFJ,股票指数,90.3327,-6.5315,1.2218,40.0632,64.5878,117.5151,143.5994,161.0009,110.0222,,1,2020-08-14,1.0604,1.1832,1,0.10%,100,1.0,1.00%,0.10%,36.44亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161726.html,2015-05-27,0.18%,1082,143.94,3.0027397260273974,17,0.4695140180286086,36.42882352941177,0.6470588235294118,0.5294117647058824
161024,富国中证军工指数分级,FGZZJGZSFJ,股票指数,52.6429,-3.437,13.7957,39.094,46.2392,54.6541,63.63,25.141,-32.2615,,1,2020-08-14,1.18,3.1469,1,0.12%,100,1.0,1.20%,0.12%,65.67亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161024.html,2014-04-04,0.12%,1905,-45.69,9.47945205479452,26,0.7189414137828742,-33.737307692307695,0.2692307692307692,0.19230769230769232
8928,泰达消费红利指数A,TDXFHLZSA,股票指数,,-0.449,1.4786,37.9631,,,,,,,1,2020-08-14,1.4413,1.3430000000000002,1,0.12%,100,1.0,1.20%,0.12%,1.19亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008928.html,2020-03-26,--,149,50.99,8.027397260273974,28,0.4233119010679128,3.935357142857143,0.6071428571428571,0.6428571428571429
8929,泰达消费红利指数C,TDXFHLZSC,股票指数,,-0.4494,1.4656,37.8914,,,,,,,1,2020-08-14,1.44,1.3371,1,0.00%,100,0.0,,,0.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008929.html,2020-03-26,--,149,50.84,8.027397260273974,28,0.4233119010679128,3.935357142857143,0.6071428571428571,0.6428571428571429
4788,富荣沪深300指数增强A,FRHS300ZSZQA,股票指数,51.2541,0.7139,3.2882,37.6307,48.9302,72.4703,76.0838,,,,1,2020-08-14,1.58,1.9158,1,0.12%,100,1.0,1.20%,0.12%,0.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004788.html,2018-02-11,0.63%,37,11.1,2.4,12,0.5014852734466339,-1.4941666666666684,0.4166666666666667,0.4166666666666667
4789,富荣沪深300指数增强C,FRHS300ZSZQC,股票指数,51.1657,0.7159,3.2842,37.595,48.8521,72.2909,75.7109,,,,1,2020-08-14,1.5756,1.9212,1,0.00%,100,0.0,,,1.63亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004789.html,2018-02-11,0.63%,37,11.09,2.4,12,0.5014852734466339,-1.4941666666666684,0.4166666666666667,0.4166666666666667
501090,华宝中证消费龙头指数(LOF)A,HBZZXFLTZSLOFA,股票指数,36.43,1.1417,5.5633,37.4471,45.2465,,,,,,1,2020-08-14,1.3643,1.5784,1,0.10%,100,1.0,1.00%,0.10%,1.83亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501090.html,2019-12-19,--,109,42.13,7.854794520547945,21,0.5802250492470079,-15.018571428571427,0.42857142857142855,0.42857142857142855
9329,华宝中证消费龙头指数(LOF)C,HBZZXFLTZSLOFC,股票指数,,1.1347,5.5418,37.3627,,,,,,,1,2020-08-14,1.3636,1.5793,1,0.00%,100,0.0,,,0.22亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_009329.html,2020-04-17,--,109,42.03,7.854794520547945,21,0.5802250492470079,-15.018571428571427,0.42857142857142855,0.42857142857142855
161122,易方达生物分级,YFDSWFJ,股票指数,84.5018,-6.4137,-0.3156,37.2798,62.3857,104.6162,131.8696,132.4567,98.7904,,1,2020-08-14,1.0185,1.1119,1,0.10%,100,1.0,1.00%,0.10%,2.49亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161122.html,2015-06-03,0.12%,121,37.43,3.0986301369863014,44,0.4886032788076713,2.6197727272727254,0.4772727272727273,0.4772727272727273
501009,汇添富中证生物科技指数A,HTFZZSWKJZSA,股票指数,83.0649,-6.0310000000000015,2.3438,37.2418,60.2873,106.1885,119.4334,142.5167,,,1,2020-08-14,2.4322,0.7498,1,0.10%,100,1.0,1.00%,0.10%,7.30亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501009.html,2016-12-22,0.18%,1339,139.44,5.057534246575343,19,0.5634967928863419,1.6268421052631588,0.3684210526315789,0.4736842105263158
501010,汇添富中证生物科技指数C,HTFZZSWKJZSC,股票指数,82.624,-6.0361,2.3128,37.107,59.9671,105.5157,118.9418,142.9213,,,1,2020-08-14,2.4331,0.7495,1,0.00%,100,0.0,,,11.07亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501010.html,2016-12-22,0.18%,1339,139.51,5.057534246575343,19,0.5634967928863419,1.6268421052631588,0.3684210526315789,0.4736842105263158
502053,长盛中证证券公司分级,CSZZZQGSFJ,股票指数,22.4195,-0.5411,-5.6459,36.679,33.8592,40.8537,73.8094,20.9743,21.7269,,1,2020-08-14,1.103,1.3787,1,0.12%,100,1.0,1.20%,0.12%,1.29亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_502053.html,2015-08-13,0.25%,318,38.43,1.2328767123287672,20,0.5534406032671262,-12.448,0.2,0.35
501057,汇添富中证新能源汽车A,HTFZZXNYQCA,股票指数,38.5996,-0.4597,-1.5161,35.7299,18.8441,70.9859,58.5951,,,,1,2020-08-14,1.4291,1.4769999999999999,1,0.12%,100,1.0,1.20%,0.12%,10.91亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501057.html,2018-05-23,0.20%,822,39.02,5.057534246575343,19,0.5634967928863419,1.6268421052631588,0.3684210526315789,0.4736842105263158
501058,汇添富中证新能源汽车C,HTFZZXNYQCC,股票指数,38.3798,-0.4698,-1.5398,35.6426,18.6972,70.5515,57.7573,,,,1,2020-08-14,1.4195,1.4726,1,0.00%,100,0.0,,,7.33亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501058.html,2018-05-23,0.20%,822,38.08,5.057534246575343,19,0.5634967928863419,1.6268421052631588,0.3684210526315789,0.4736842105263158
519677,银河定投宝腾讯济安指数,YHDTBTXJAZS,股票指数,39.0529,-0.0442,2.5397,34.6635,38.0342,55.0754,52.7703,27.3086,19.1254,,1,2020-08-14,2.261,0.4442,1,0.00%,100,0.0,0.00%,0.00%,2.76亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_519677.html,2014-03-14,0.18%,1690,34.29,10.657534246575343,12,0.5286515779644008,-8.291666666666666,0.3333333333333333,0.3333333333333333
1113,南方大数据100A,NFDSJ100A,股票指数,49.55,-2.2168,-1.9089,34.4256,38.7667,65.2412,46.8621,12.745999999999999,-1.4824,,1,2020-08-14,0.9969,1.0645,1,0.12%,100,1.0,1.20%,0.12%,30.98亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001113.html,2015-04-24,0.16%,421,57.5,1.347945205479452,4,0.5681214308037807,-5.400000000000001,0.5,0.5
161725,招商中证白酒指数分级,ZSZZBJZSFJ,股票指数,37.6849,3.4614,-4.4966,34.3635,49.8218,48.3905,104.3122,133.0789,286.9267,,1,2020-08-14,1.3869,3.4305,1,0.10%,100,1.0,1.00%,0.10%,129.25亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161725.html,2015-05-27,0.15%,1082,145.2,3.0027397260273974,17,0.4695140180286086,36.42882352941177,0.6470588235294118,0.5294117647058824
4344,南方大数据100C,NFDSJ100C,股票指数,49.1966,-2.2352,-1.943,34.2932,38.4887,64.5929,45.7063,11.4118,,,1,2020-08-14,0.9841,1.0473,1,0.00%,100,0.0,,,0.10亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004344.html,2017-02-23,0.16%,421,56.81,1.347945205479452,4,0.5681214308037807,-5.400000000000001,0.5,0.5
5248,新华沪深300指数增强A,XHHS300ZSZQA,股票指数,27.9638,0.696,4.5805,34.2613,32.3297,,,,,,1,2020-08-14,1.2877,1.4416,1,0.15%,100,1.0,1.50%,0.15%,0.69亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005248.html,2019-12-18,--,248,29.79,3.0438356164383564,8,0.5899511032750681,-19.125,0.125,0.5
501005,汇添富中证精准医疗指数A,HTFZZJZYLZSA,股票指数,70.6445,-6.1428,1.0933,34.2006,53.9377,98.8855,104.211,93.1385,,,1,2020-08-14,1.7846,0.6543,1,0.08%,100,1.0,0.80%,0.08%,6.95亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501005.html,2016-01-21,0.15%,1675,77.15,10.547945205479452,24,0.6470287552656734,-10.839166666666666,0.25,0.3333333333333333
8184,新华沪深300指数增强C,XHHS300ZSZQC,股票指数,27.7181,0.6816,4.5477,34.1441,32.1168,,,,,,1,2020-08-14,1.2851,1.4366,1,0.00%,100,0.0,,,1.22亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008184.html,2019-12-18,--,248,29.53,3.0438356164383564,8,0.5899511032750681,-19.125,0.125,0.5
502010,易方达证券公司分级,YFDZQGSFJ,股票指数,24.1738,-0.8335,-6.5849,34.14,33.7238,44.0479,78.0951,26.5619,-2.5540000000000003,,1,2020-08-14,1.3562,1.3224,1,0.10%,100,1.0,1.00%,0.10%,7.54亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_502010.html,2015-07-08,0.14%,1872,-5.13,9.706849315068494,46,0.509020735531395,-8.28326086956522,0.4130434782608696,0.4565217391304348
501006,汇添富中证精准医疗指数C,HTFZZJZYLZSC,股票指数,70.2163,-6.1494,1.0595,34.0692,53.6327,98.1596,102.9017,91.1457,,,1,2020-08-14,1.7551,0.6538,1,0.00%,100,0.0,,,3.67亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501006.html,2016-01-21,0.15%,1675,74.21,10.547945205479452,24,0.6470287552656734,-10.839166666666666,0.25,0.3333333333333333
8590,天弘中证全指证券公司A,THZZQZZQGSA,股票指数,21.5597,-0.7223,-6.2491,33.7309,31.2725,,,,,,1,2020-08-14,1.2782,1.3319,1,0.10%,100,1.0,1.00%,0.10%,0.35亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008590.html,2019-12-20,--,246,30.97,2.5945205479452054,8,0.3985557029044613,7.743750000000001,0.5,0.75
160633,鹏华证券分级,PHZQFJ,股票指数,23.5756,-0.8668,-6.7457,33.6876,33.5456,43.2846,79.5288,24.8617,8.464,,1,2020-08-14,1.258,1.3699,1,0.12%,100,1.0,1.20%,0.12%,8.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160633.html,2015-05-06,0.15%,522,30.18,4.978082191780822,27,0.5655676313758102,-4.6148148148148165,0.4444444444444444,0.4074074074074074
8591,天弘中证全指证券公司C,THZZQZZQGSC,股票指数,21.3905,-0.7311,-6.2716,33.658,31.1312,,,,,,1,2020-08-14,1.2763,1.3258,1,0.00%,100,0.0,,,1.42亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008591.html,2019-12-20,--,246,30.78,2.5945205479452054,8,0.3985557029044613,7.743750000000001,0.5,0.75
160632,鹏华酒分级,PHJFJ,股票指数,42.938,2.7436,-4.4855,33.1947,53.3937,57.1056,110.1138,129.7805,197.067,,1,2020-08-14,1.0859999999999999,3.1339,1,0.12%,100,1.0,1.20%,0.12%,7.59亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160632.html,2015-04-29,0.15%,522,92.37,1.4301369863013698,18,0.5965385979265218,-3.5388888888888914,0.2777777777777778,0.3888888888888889
1631,天弘中证食品饮料指数A,THZZSPYLZSA,股票指数,50.0054,1.2978,1.8174,33.156,57.9974,62.6778,109.0033,127.9998,189.7606,,1,2020-08-14,2.7787,2.1093,1,0.10%,100,1.0,1.00%,0.10%,5.52亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001631.html,2015-07-29,0.14%,284,58.91,2.5945205479452054,8,0.3985557029044613,7.743750000000001,0.5,0.75
3366,浙商汇金中证转型成长指数,ZSHJZZZXCZZS,股票指数,33.7444,-1.7298,-3.6349,33.1473,35.2608,54.9351,46.5602,14.8219,,,1,2020-08-14,1.193,0.9306,0,0.15%,1000,1.0,1.50%,0.15%,0.30亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003366.html,2016-12-19,0.14%,75,27.81,0.5863013698630137,1,0.2994186046511628,5.370000000000001,1.0,1.0
160222,国泰国证食品饮料行业指数分级,GTGZSPYLHYZSFJ,股票指数,45.3781,1.4480000000000002,0.5878,33.1114,53.7868,57.5165,108.1047,141.8104,211.65200000000002,,1,2020-08-14,1.0439,2.1628,1,0.00%,100,0.0,,,34.98亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160222.html,2014-10-23,0.15%,1296,219.05,4.208219178082191,21,0.3936586459137347,54.678999999999995,0.42857142857142855,0.5238095238095238
1632,天弘中证食品饮料指数C,THZZSPYLZSC,股票指数,49.8201,1.294,1.8006,33.0928,57.8412,62.3552,108.1749,126.5572,186.5923,,1,2020-08-14,2.7477,2.1069999999999998,1,0.00%,100,0.0,,,8.51亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001632.html,2015-07-29,0.14%,284,58.67,2.5945205479452054,8,0.3985557029044613,7.743750000000001,0.5,0.75
160419,华安中证全指证券公司指数分级,HAZZQZZQGSZSFJ,股票指数,22.5265,-0.7046,-6.4123,32.7559,32.0267,43.6724,79.7086,23.1737,20.3485,,1,2020-08-14,1.226,1.3056,0,0.12%,100,1.0,1.20%,0.12%,3.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160419.html,2015-06-09,0.23%,1030,24.6,13.813698630136988,30,0.6204445377848488,-29.176666666666666,0.3666666666666665,0.4
501047,汇添富中证全指证券公司指数A,HTFZZQZZQGSZSA,股票指数,21.6768,-0.9583,-7.2654,32.7292,31.4898,41.1499,76.8318,,,,1,2020-08-14,1.2815,1.3364,1,0.08%,100,1.0,0.80%,0.08%,2.75亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501047.html,2017-12-04,0.15%,235,24.53,0.7178082191780822,8,0.6581185660344303,-8.924999999999997,0.0,0.25
501048,汇添富中证全指证券公司指数C,HTFZZQZZQGSZSC,股票指数,21.4892,-0.9693,-7.2884,32.643,31.3303,40.8425,77.8039,,,,1,2020-08-14,1.2873,1.3383,1,0.00%,100,0.0,,,4.88亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501048.html,2017-12-04,0.15%,235,24.34,0.7178082191780822,8,0.6581185660344303,-8.924999999999997,0.0,0.25
1397,建信精工制造指数增强,JXJGZZZSZQ,股票指数,34.6884,-1.4867,-0.4082,32.3633,36.6429,53.645,66.4461,39.5442,,,1,2020-08-14,1.6102,1.3916,1,0.15%,100,1.0,1.50%,0.15%,0.47亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001397.html,2015-08-26,0.43%,1823,64.3,8.427397260273972,18,0.4461840309057863,8.273888888888887,0.3888888888888889,0.5555555555555556
160225,国泰国证新能源汽车指数,GTGZXNYQCZS,股票指数,34.6766,0.9433,-1.0865,32.2385,17.8078,62.61,47.4735,14.0733,,,1,2020-08-14,1.2199,1.329,1,0.12%,100,1.0,1.20%,0.12%,10.59亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160225.html,2015-08-27,0.22%,295,57.2,5.589041095890411,15,0.4236391319759169,3.7550000000000017,0.4666666666666667,0.4
6593,博道中证500增强A,BDZZ500ZQA,股票指数,38.4789,-1.4779,0.9957,32.1794,34.6445,59.0629,,,,,1,2020-08-14,1.6533,1.0266,1,0.12%,100,1.0,1.20%,0.12%,2.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006593.html,2019-01-03,0.32%,597,83.23,2.0356164383561643,14,0.4033601519068852,4.564285714285714,0.7142857142857143,0.8571428571428571
5994,国投中证500指数量化增强A,GTZZ500ZSLHZQA,股票指数,42.0734,-1.3615,1.2806,32.1337,36.2305,62.023,89.7151,,,,1,2020-08-14,1.8981,0.8019,1,0.12%,100,1.0,1.20%,0.12%,1.25亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005994.html,2018-08-01,0.27%,752,91.48,6.9095890410958924,10,0.4513415792736853,14.077000000000005,0.6,0.6
6594,博道中证500增强C,BDZZ500ZQC,股票指数,38.2172,-1.4851,0.9635,32.0809,34.4447,58.5888,,,,,1,2020-08-14,1.6452,1.0255,1,0.00%,100,0.0,,,0.88亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006594.html,2019-01-03,0.32%,597,82.34,2.0356164383561643,14,0.4033601519068852,4.564285714285714,0.7142857142857143,0.8571428571428571
7089,国投中证500指数量化增强C,GTZZ500ZSLHZQC,股票指数,41.7123,-1.3695,1.2448,31.9972,35.9438,61.3149,,,,,1,2020-08-14,1.8869,0.8013,1,0.00%,100,0.0,,,0.14亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007089.html,2019-03-14,0.27%,527,63.66,6.9095890410958924,10,0.4513415792736853,14.077000000000005,0.6,0.6
1556,天弘中证500指数增强A,THZZ500ZSZQA,股票指数,43.6856,-1.6566,0.0918,31.9687,35.0907,64.2065,60.556999999999995,58.7713,29.6573,,1,2020-08-14,1.1992,1.1983,1,0.15%,100,1.0,1.50%,0.15%,1.35亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001556.html,2015-06-30,0.27%,364,60.02,5.863013698630137,29,0.4951041607669434,1.4820689655172423,0.4482758620689655,0.4482758620689655
1557,天弘中证500指数增强C,THZZ500ZSZQC,股票指数,43.398999999999994,-1.6672,0.0679,31.8578,34.8885,63.7196,59.4269,57.1333,27.6209,,1,2020-08-14,1.1796,1.1924,1,0.00%,100,0.0,,,0.72亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001557.html,2015-06-30,0.27%,364,59.54,5.863013698630137,29,0.4951041607669434,1.4820689655172423,0.4482758620689655,0.4482758620689655
2076,浙商中证500指数增强A,ZSZZ500ZSZQA,股票指数,39.5815,-1.0646,0.8829,31.8203,35.3135,62.1496,53.1868,29.0143,,,1,2020-08-14,1.3940000000000001,1.2052,0,0.15%,100,1.0,1.50%,0.15%,2.21亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_002076.html,2016-05-11,0.24%,270,52.97,1.0438356164383562,5,0.6023754640192269,-11.124,0.4,0.6
7386,浙商中证500指数增强C,ZSZZ500ZSZQC,股票指数,39.2882,-1.068,0.8566,31.7092,35.0769,61.7461,,,,,1,2020-08-14,1.3894,1.2092,1,0.00%,100,0.0,,,0.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007386.html,2019-04-24,0.24%,270,52.58,1.0438356164383562,5,0.6023754640192269,-11.124,0.4,0.6
501016,国泰中证申万证券行业指数,GTZZSWZQHYZS,股票指数,18.172,-0.2736,-5.3379,31.6909,28.4428,37.2986,78.3016,23.5571,,,1,2020-08-14,1.3123,1.2499,1,0.12%,100,1.0,1.20%,0.12%,17.63亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_501016.html,2017-04-27,0.18%,1213,34.5,6.610958904109589,32,0.6245693755962182,-13.985,0.1875,0.21875
1027,前海开源中证大农业指数增强,QHKYZZDNYZSZQ,股票指数,54.3158,0.2736,9.3214,31.5978,49.7446,63.9821,107.0621,98.645,40.4215,,1,2020-08-14,1.466,0.41100000000000003,1,0.12%,100,1.0,1.20%,0.12%,2.85亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_001027.html,2015-02-13,0.25%,292,55.72,3.5013698630136987,11,0.500188712742503,-12.576363636363634,0.5454545454545454,0.5454545454545454
165519,信诚中证800医药指数分级,XCZZ800YYZSFJ,股票指数,55.7062,-4.9655,1.1005,31.4886,44.2932,73.458,59.9669,74.5898,62.3767,,1,2020-08-14,1.3780000000000001,0.8047,1,0.12%,100,1.0,1.20%,0.12%,1.96亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_165519.html,2013-08-16,0.18%,68,22.74,2.0794520547945203,19,0.5269269804777507,-1.6736842105263172,0.42105263157894735,0.4736842105263158
161720,招商中证全指证券公司指数分级,ZSZZQZZQGSZSFJ,股票指数,19.1141,-1.0491,-7.515,31.3929,29.3213,36.9015,67.1733,16.1099,-12.0853,,1,2020-08-14,1.3205,1.3353,1,0.10%,100,1.0,1.00%,0.10%,75.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_161720.html,2014-11-13,0.14%,11,3.65,3.6082191780821917,19,0.5696566781284104,-10.397894736842103,0.2631578947368421,0.3684210526315789
7464,交银创业板50指数A,JYCYB50ZSA,股票指数,58.5053,-3.1111,-5.0871,31.0694,35.5977,,,,,,1,2020-08-14,1.6288,1.8764,1,0.12%,100,1.0,1.20%,0.12%,4.61亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007464.html,2019-11-20,--,276,60.26,7.657534246575342,20,0.5435673222728621,-13.809500000000005,0.4,0.4
7465,交银创业板50指数C,JYCYB50ZSC,股票指数,58.1346,-3.1196,-5.1174,30.9416,35.3387,,,,,,1,2020-08-14,1.6242,1.8754,1,0.00%,100,0.0,,,1.61亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007465.html,2019-11-20,--,276,59.79,7.657534246575342,20,0.5435673222728621,-13.809500000000005,0.4,0.4
160420,华安创业板50指数分级,HACYB50ZSFJ,股票指数,55.9719,-3.1305,-5.1412,30.5673,34.5719,91.2181,81.5568,25.4777,-47.3582,,1,2020-08-14,1.2934,1.8586,1,0.12%,100,1.0,1.20%,0.12%,9.67亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160420.html,2015-07-06,0.13%,1030,20.81,13.813698630136988,30,0.6204445377848488,-29.176666666666666,0.3666666666666665,0.4
164401,前海开源健康分级,QHKYJKFJ,股票指数,69.016,-3.9964,1.8304,30.218000000000004,51.7208,81.8917,101.6119,85.7109,90.8454,,1,2020-08-14,1.057,1.1483,1,0.12%,100,1.0,1.20%,0.12%,4.51亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_164401.html,2015-04-16,0.78%,982,80.49,3.419178082191781,11,0.42331532626944135,10.480000000000006,0.6363636363636364,0.6363636363636364
9116,东兴中证消费50A,DXZZXF50A,股票指数,,0.7768,1.6751,30.121,,,,,,,1,2020-08-14,1.3232,1.7611,1,0.06%,100,1.0,0.60%,0.06%,0.63亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_009116.html,2020-04-22,--,122,33.0,4.1945205479452055,5,0.6022853241053535,-21.261999999999997,0.4,0.4
7806,建信MSCI中国A股指数增强A,JXMSCIZGAGZSZQA,股票指数,32.1415,0.4605,0.1407,30.1077,32.764,,,,,,1,2020-08-14,1.3526,1.4932,1,0.15%,100,1.0,1.50%,0.15%,0.88亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007806.html,2019-11-13,--,283,37.47,8.427397260273972,18,0.4461840309057863,8.273888888888887,0.3888888888888889,0.5555555555555556
9117,东兴中证消费50C,DXZZXF50C,股票指数,,0.7695,1.6601,30.0846,,,,,,,1,2020-08-14,1.3227,1.754,1,0.00%,100,0.0,,,0.31亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_009117.html,2020-04-22,--,122,32.96,4.1945205479452055,5,0.6022853241053535,-21.261999999999997,0.4,0.4
6682,景顺长城中证500增强,JSCCZZ500ZQ,股票指数,31.1512,-0.5651,0.3236,30.0639,31.138,45.66,,,,,1,2020-08-14,1.3022,1.181,1,0.15%,100,1.0,1.50%,0.15%,3.95亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006682.html,2019-03-25,0.31%,516,32.13,6.8191780821917805,14,0.4639692448774847,4.166428571428571,0.35714285714285715,0.5714285714285714
